cycle,motion,seq_index,timestamp,f0_px,f0_py,f0_scale,f1_px,f1_py,f1_scale,f2_px,f2_py,f2_scale,f3_px,f3_py,f3_scale,f4_px,f4_py,f4_scale,f5_px,f5_py,f5_scale,f6_px,f6_py,f6_scale,f7_px,f7_py,f7_scale,f8_px,f8_py,f8_scale,f9_px,f9_py,f9_scale,f10_px,f10_py,f10_scale,f11_px,f11_py,f11_scale,f12_px,f12_py,f12_scale,f13_px,f13_py,f13_scale,f14_px,f14_py,f14_scale,f15_px,f15_py,f15_scale,f16_px,f16_py,f16_scale,f17_px,f17_py,f17_scale,f18_px,f18_py,f18_scale,f19_px,f19_py,f19_scale,f20_px,f20_py,f20_scale,f21_px,f21_py,f21_scale,f22_px,f22_py,f22_scale,f23_px,f23_py,f23_scale,f24_px,f24_py,f24_scale,f25_px,f25_py,f25_scale,f26_px,f26_py,f26_scale,f27_px,f27_py,f27_scale,f28_px,f28_py,f28_scale,f29_px,f29_py,f29_scale
3,swipe_right,489,1774745524.653155,0.607463,0.550814,0.318714,0.607759,0.549715,0.316459,0.608462,0.550505,0.316729,0.609002,0.549442,0.315830,0.609060,0.549823,0.315763,0.608987,0.551546,0.313452,0.608911,0.552202,0.313443,0.608339,0.552119,0.313581,0.608374,0.551987,0.313659,0.609132,0.551871,0.312172,0.609031,0.551948,0.312235,0.610243,0.550425,0.313162,0.610451,0.550456,0.310945,0.621357,0.545190,0.304935,0.620088,0.543453,0.302067,0.636160,0.534435,0.308714,0.635901,0.534146,0.311428,0.669673,0.528439,0.317845,0.686388,0.529980,0.315686,0.687174,0.531890,0.314092,0.704126,0.526428,0.290085,0.703987,0.527220,0.284539,0.725510,0.525874,0.298749,0.724684,0.524872,0.306504,0.748193,0.523962,0.324670,0.749059,0.527602,0.326052,0.766182,0.521465,0.326561,0.767022,0.521530,0.326858,0.786972,0.523373,0.328275,0.786170,0.523134,0.328417
3,swipe_right,490,1774745524.819432,0.608987,0.551546,0.313452,0.608911,0.552202,0.313443,0.608339,0.552119,0.313581,0.608374,0.551987,0.313659,0.609132,0.551871,0.312172,0.609031,0.551948,0.312235,0.610243,0.550425,0.313162,0.610451,0.550456,0.310945,0.621357,0.545190,0.304935,0.620088,0.543453,0.302067,0.636160,0.534435,0.308714,0.635901,0.534146,0.311428,0.669673,0.528439,0.317845,0.686388,0.529980,0.315686,0.687174,0.531890,0.314092,0.704126,0.526428,0.290085,0.703987,0.527220,0.284539,0.725510,0.525874,0.298749,0.724684,0.524872,0.306504,0.748193,0.523962,0.324670,0.749059,0.527602,0.326052,0.766182,0.521465,0.326561,0.767022,0.521530,0.326858,0.786972,0.523373,0.328275,0.786170,0.523134,0.328417,0.803912,0.518667,0.318304,0.805553,0.520865,0.318243,0.828757,0.518013,0.307190,0.829053,0.518164,0.309935,0.852553,0.515582,0.319218
3,swipe_right,491,1774745524.993857,0.609031,0.551948,0.312235,0.610243,0.550425,0.313162,0.610451,0.550456,0.310945,0.621357,0.545190,0.304935,0.620088,0.543453,0.302067,0.636160,0.534435,0.308714,0.635901,0.534146,0.311428,0.669673,0.528439,0.317845,0.686388,0.529980,0.315686,0.687174,0.531890,0.314092,0.704126,0.526428,0.290085,0.703987,0.527220,0.284539,0.725510,0.525874,0.298749,0.724684,0.524872,0.306504,0.748193,0.523962,0.324670,0.749059,0.527602,0.326052,0.766182,0.521465,0.326561,0.767022,0.521530,0.326858,0.786972,0.523373,0.328275,0.786170,0.523134,0.328417,0.803912,0.518667,0.318304,0.805553,0.520865,0.318243,0.828757,0.518013,0.307190,0.829053,0.518164,0.309935,0.852553,0.515582,0.319218,0.852519,0.515507,0.324935,0.875854,0.512616,0.316971,0.876213,0.512977,0.317653,0.902132,0.517740,0.321253,0.902063,0.516759,0.322968
3,swipe_right,492,1774745525.154819,0.636160,0.534435,0.308714,0.635901,0.534146,0.311428,0.669673,0.528439,0.317845,0.686388,0.529980,0.315686,0.687174,0.531890,0.314092,0.704126,0.526428,0.290085,0.703987,0.527220,0.284539,0.725510,0.525874,0.298749,0.724684,0.524872,0.306504,0.748193,0.523962,0.324670,0.749059,0.527602,0.326052,0.766182,0.521465,0.326561,0.767022,0.521530,0.326858,0.786972,0.523373,0.328275,0.786170,0.523134,0.328417,0.803912,0.518667,0.318304,0.805553,0.520865,0.318243,0.828757,0.518013,0.307190,0.829053,0.518164,0.309935,0.852553,0.515582,0.319218,0.852519,0.515507,0.324935,0.875854,0.512616,0.316971,0.876213,0.512977,0.317653,0.902132,0.517740,0.321253,0.902063,0.516759,0.322968,0.928482,0.518666,0.312645,0.928281,0.519842,0.314525,0.951721,0.518132,0.307924,0.952478,0.519736,0.310765,0.972492,0.525458,0.301514
3,swipe_right,493,1774745527.988540,0.610839,0.551337,0.286577,0.612056,0.551185,0.285234,0.612001,0.551422,0.285722,0.613599,0.550769,0.285069,0.613845,0.551054,0.287049,0.616339,0.549627,0.290120,0.617153,0.549653,0.288826,0.620419,0.548940,0.290808,0.621424,0.549421,0.289861,0.625624,0.547855,0.290971,0.626195,0.548504,0.289784,0.631565,0.547326,0.290512,0.631987,0.547889,0.287853,0.639746,0.545297,0.288801,0.639522,0.545971,0.284639,0.654415,0.540963,0.290397,0.653414,0.543195,0.290411,0.676498,0.542670,0.294527,0.677986,0.544830,0.294374,0.695546,0.539632,0.303057,0.695412,0.540603,0.307174,0.721601,0.545612,0.286491,0.721231,0.544016,0.284401,0.743089,0.545854,0.302162,0.743887,0.546539,0.304445,0.763691,0.539901,0.326088,0.763555,0.540590,0.324029,0.788253,0.541300,0.302680,0.786501,0.540606,0.305801,0.809368,0.535641,0.294617
3,swipe_right,494,1774745528.158144,0.616339,0.549627,0.290120,0.617153,0.549653,0.288826,0.620419,0.548940,0.290808,0.621424,0.549421,0.289861,0.625624,0.547855,0.290971,0.626195,0.548504,0.289784,0.631565,0.547326,0.290512,0.631987,0.547889,0.287853,0.639746,0.545297,0.288801,0.639522,0.545971,0.284639,0.654415,0.540963,0.290397,0.653414,0.543195,0.290411,0.676498,0.542670,0.294527,0.677986,0.544830,0.294374,0.695546,0.539632,0.303057,0.695412,0.540603,0.307174,0.721601,0.545612,0.286491,0.721231,0.544016,0.284401,0.743089,0.545854,0.302162,0.743887,0.546539,0.304445,0.763691,0.539901,0.326088,0.763555,0.540590,0.324029,0.788253,0.541300,0.302680,0.786501,0.540606,0.305801,0.809368,0.535641,0.294617,0.808511,0.536117,0.291146,0.838599,0.530829,0.299852,0.840295,0.531955,0.301998,0.870706,0.530402,0.299285,0.870283,0.531802,0.303624
3,swipe_right,495,1774745528.332575,0.626195,0.548504,0.289784,0.631565,0.547326,0.290512,0.631987,0.547889,0.287853,0.639746,0.545297,0.288801,0.639522,0.545971,0.284639,0.654415,0.540963,0.290397,0.653414,0.543195,0.290411,0.676498,0.542670,0.294527,0.677986,0.544830,0.294374,0.695546,0.539632,0.303057,0.695412,0.540603,0.307174,0.721601,0.545612,0.286491,0.721231,0.544016,0.284401,0.743089,0.545854,0.302162,0.743887,0.546539,0.304445,0.763691,0.539901,0.326088,0.763555,0.540590,0.324029,0.788253,0.541300,0.302680,0.786501,0.540606,0.305801,0.809368,0.535641,0.294617,0.808511,0.536117,0.291146,0.838599,0.530829,0.299852,0.840295,0.531955,0.301998,0.870706,0.530402,0.299285,0.870283,0.531802,0.303624,0.903050,0.540283,0.304057,0.903613,0.540819,0.305071,0.938220,0.546235,0.312485,0.938223,0.547609,0.306986,0.972693,0.555171,0.303871
3,swipe_right,496,1774745531.539558,0.584655,0.575788,0.322661,0.584358,0.576264,0.323737,0.587063,0.575068,0.322401,0.586345,0.575064,0.324836,0.589381,0.574471,0.322284,0.588650,0.573000,0.322674,0.590753,0.571809,0.324494,0.590815,0.572878,0.324479,0.591000,0.573715,0.322358,0.591060,0.573679,0.321642,0.590883,0.572856,0.320593,0.591244,0.573133,0.321562,0.595333,0.573274,0.324563,0.595084,0.573292,0.323791,0.603011,0.568449,0.321589,0.603326,0.570545,0.317504,0.617123,0.566090,0.323177,0.617061,0.567426,0.321494,0.630424,0.560538,0.325297,0.630500,0.563120,0.326379,0.644712,0.559839,0.328863,0.644639,0.561238,0.328897,0.656662,0.559302,0.330789,0.658147,0.561015,0.332658,0.670064,0.558898,0.332285,0.669809,0.560209,0.331337,0.680089,0.555830,0.331834,0.679979,0.557380,0.330671,0.704023,0.553662,0.314716,0.716624,0.556136,0.324934
3,swipe_right,497,1774745531.717797,0.588650,0.573000,0.322674,0.590753,0.571809,0.324494,0.590815,0.572878,0.324479,0.591000,0.573715,0.322358,0.591060,0.573679,0.321642,0.590883,0.572856,0.320593,0.591244,0.573133,0.321562,0.595333,0.573274,0.324563,0.595084,0.573292,0.323791,0.603011,0.568449,0.321589,0.603326,0.570545,0.317504,0.617123,0.566090,0.323177,0.617061,0.567426,0.321494,0.630424,0.560538,0.325297,0.630500,0.563120,0.326379,0.644712,0.559839,0.328863,0.644639,0.561238,0.328897,0.656662,0.559302,0.330789,0.658147,0.561015,0.332658,0.670064,0.558898,0.332285,0.669809,0.560209,0.331337,0.680089,0.555830,0.331834,0.679979,0.557380,0.330671,0.704023,0.553662,0.314716,0.716624,0.556136,0.324934,0.715314,0.555980,0.328269,0.728720,0.554428,0.332145,0.728267,0.554900,0.331500,0.747634,0.551917,0.345229,0.746871,0.552838,0.347558
3,swipe_right,498,1774745531.886805,0.590883,0.572856,0.320593,0.591244,0.573133,0.321562,0.595333,0.573274,0.324563,0.595084,0.573292,0.323791,0.603011,0.568449,0.321589,0.603326,0.570545,0.317504,0.617123,0.566090,0.323177,0.617061,0.567426,0.321494,0.630424,0.560538,0.325297,0.630500,0.563120,0.326379,0.644712,0.559839,0.328863,0.644639,0.561238,0.328897,0.656662,0.559302,0.330789,0.658147,0.561015,0.332658,0.670064,0.558898,0.332285,0.669809,0.560209,0.331337,0.680089,0.555830,0.331834,0.679979,0.557380,0.330671,0.704023,0.553662,0.314716,0.716624,0.556136,0.324934,0.715314,0.555980,0.328269,0.728720,0.554428,0.332145,0.728267,0.554900,0.331500,0.747634,0.551917,0.345229,0.746871,0.552838,0.347558,0.772390,0.545504,0.326680,0.771411,0.543700,0.323849,0.796921,0.536567,0.324510,0.795405,0.536320,0.328620,0.824368,0.533995,0.325232
3,swipe_right,499,1774745532.059842,0.603326,0.570545,0.317504,0.617123,0.566090,0.323177,0.617061,0.567426,0.321494,0.630424,0.560538,0.325297,0.630500,0.563120,0.326379,0.644712,0.559839,0.328863,0.644639,0.561238,0.328897,0.656662,0.559302,0.330789,0.658147,0.561015,0.332658,0.670064,0.558898,0.332285,0.669809,0.560209,0.331337,0.680089,0.555830,0.331834,0.679979,0.557380,0.330671,0.704023,0.553662,0.314716,0.716624,0.556136,0.324934,0.715314,0.555980,0.328269,0.728720,0.554428,0.332145,0.728267,0.554900,0.331500,0.747634,0.551917,0.345229,0.746871,0.552838,0.347558,0.772390,0.545504,0.326680,0.771411,0.543700,0.323849,0.796921,0.536567,0.324510,0.795405,0.536320,0.328620,0.824368,0.533995,0.325232,0.824666,0.534886,0.326875,0.849130,0.530844,0.336147,0.850140,0.533188,0.337475,0.873122,0.535747,0.333554,0.871987,0.535445,0.333997
3,swipe_right,500,1774745532.232971,0.644712,0.559839,0.328863,0.644639,0.561238,0.328897,0.656662,0.559302,0.330789,0.658147,0.561015,0.332658,0.670064,0.558898,0.332285,0.669809,0.560209,0.331337,0.680089,0.555830,0.331834,0.679979,0.557380,0.330671,0.704023,0.553662,0.314716,0.716624,0.556136,0.324934,0.715314,0.555980,0.328269,0.728720,0.554428,0.332145,0.728267,0.554900,0.331500,0.747634,0.551917,0.345229,0.746871,0.552838,0.347558,0.772390,0.545504,0.326680,0.771411,0.543700,0.323849,0.796921,0.536567,0.324510,0.795405,0.536320,0.328620,0.824368,0.533995,0.325232,0.824666,0.534886,0.326875,0.849130,0.530844,0.336147,0.850140,0.533188,0.337475,0.873122,0.535747,0.333554,0.871987,0.535445,0.333997,0.903425,0.540909,0.315506,0.904298,0.543612,0.323525,0.933210,0.542749,0.331458,0.934113,0.544169,0.330842,0.953181,0.547869,0.316024
3,swipe_right,501,1774745532.399520,0.669809,0.560209,0.331337,0.680089,0.555830,0.331834,0.679979,0.557380,0.330671,0.704023,0.553662,0.314716,0.716624,0.556136,0.324934,0.715314,0.555980,0.328269,0.728720,0.554428,0.332145,0.728267,0.554900,0.331500,0.747634,0.551917,0.345229,0.746871,0.552838,0.347558,0.772390,0.545504,0.326680,0.771411,0.543700,0.323849,0.796921,0.536567,0.324510,0.795405,0.536320,0.328620,0.824368,0.533995,0.325232,0.824666,0.534886,0.326875,0.849130,0.530844,0.336147,0.850140,0.533188,0.337475,0.873122,0.535747,0.333554,0.871987,0.535445,0.333997,0.903425,0.540909,0.315506,0.904298,0.543612,0.323525,0.933210,0.542749,0.331458,0.934113,0.544169,0.330842,0.953181,0.547869,0.316024,0.956980,0.552134,0.320538,0.972781,0.556924,0.304122,0.974692,0.554164,0.302040,0.970476,0.571418,0.299882,0.976401,0.575983,0.290117
3,swipe_right,502,1774745535.015470,0.598498,0.562195,0.327820,0.598381,0.561840,0.326607,0.597738,0.561638,0.326816,0.597155,0.562055,0.326325,0.596320,0.560575,0.326657,0.596328,0.560319,0.326197,0.595498,0.560769,0.325687,0.595540,0.560736,0.325237,0.594883,0.560050,0.326998,0.594962,0.560283,0.328537,0.596404,0.558686,0.327779,0.596593,0.558575,0.326563,0.598308,0.557569,0.328797,0.598158,0.556776,0.328291,0.601580,0.554205,0.328248,0.601674,0.554874,0.328692,0.608736,0.552149,0.329459,0.609783,0.552242,0.326482,0.620712,0.550088,0.328220,0.620802,0.550516,0.329823,0.633777,0.546126,0.329499,0.633718,0.547571,0.333443,0.647252,0.543200,0.332634,0.646804,0.545612,0.333475,0.664231,0.543473,0.330807,0.663223,0.543862,0.334415,0.679146,0.543829,0.336641,0.679885,0.545573,0.331865,0.695983,0.540723,0.319899,0.694804,0.540974,0.319139
3,swipe_right,503,1774745535.194951,0.596328,0.560319,0.326197,0.595498,0.560769,0.325687,0.595540,0.560736,0.325237,0.594883,0.560050,0.326998,0.594962,0.560283,0.328537,0.596404,0.558686,0.327779,0.596593,0.558575,0.326563,0.598308,0.557569,0.328797,0.598158,0.556776,0.328291,0.601580,0.554205,0.328248,0.601674,0.554874,0.328692,0.608736,0.552149,0.329459,0.609783,0.552242,0.326482,0.620712,0.550088,0.328220,0.620802,0.550516,0.329823,0.633777,0.546126,0.329499,0.633718,0.547571,0.333443,0.647252,0.543200,0.332634,0.646804,0.545612,0.333475,0.664231,0.543473,0.330807,0.663223,0.543862,0.334415,0.679146,0.543829,0.336641,0.679885,0.545573,0.331865,0.695983,0.540723,0.319899,0.694804,0.540974,0.319139,0.711811,0.537823,0.319678,0.710870,0.538700,0.326797,0.725211,0.538358,0.333917,0.723926,0.538000,0.332448,0.743545,0.535157,0.336434
3,swipe_right,504,1774745535.359928,0.596404,0.558686,0.327779,0.596593,0.558575,0.326563,0.598308,0.557569,0.328797,0.598158,0.556776,0.328291,0.601580,0.554205,0.328248,0.601674,0.554874,0.328692,0.608736,0.552149,0.329459,0.609783,0.552242,0.326482,0.620712,0.550088,0.328220,0.620802,0.550516,0.329823,0.633777,0.546126,0.329499,0.633718,0.547571,0.333443,0.647252,0.543200,0.332634,0.646804,0.545612,0.333475,0.664231,0.543473,0.330807,0.663223,0.543862,0.334415,0.679146,0.543829,0.336641,0.679885,0.545573,0.331865,0.695983,0.540723,0.319899,0.694804,0.540974,0.319139,0.711811,0.537823,0.319678,0.710870,0.538700,0.326797,0.725211,0.538358,0.333917,0.723926,0.538000,0.332448,0.743545,0.535157,0.336434,0.742674,0.537243,0.339144,0.761844,0.526937,0.336954,0.762095,0.526519,0.336057,0.788189,0.522353,0.330305,0.787982,0.522435,0.335098
3,swipe_right,505,1774745535.540454,0.601674,0.554874,0.328692,0.608736,0.552149,0.329459,0.609783,0.552242,0.326482,0.620712,0.550088,0.328220,0.620802,0.550516,0.329823,0.633777,0.546126,0.329499,0.633718,0.547571,0.333443,0.647252,0.543200,0.332634,0.646804,0.545612,0.333475,0.664231,0.543473,0.330807,0.663223,0.543862,0.334415,0.679146,0.543829,0.336641,0.679885,0.545573,0.331865,0.695983,0.540723,0.319899,0.694804,0.540974,0.319139,0.711811,0.537823,0.319678,0.710870,0.538700,0.326797,0.725211,0.538358,0.333917,0.723926,0.538000,0.332448,0.743545,0.535157,0.336434,0.742674,0.537243,0.339144,0.761844,0.526937,0.336954,0.762095,0.526519,0.336057,0.788189,0.522353,0.330305,0.787982,0.522435,0.335098,0.817953,0.520774,0.317540,0.817696,0.520137,0.315117,0.843306,0.522026,0.328099,0.844210,0.523901,0.330691,0.869271,0.524546,0.327436
3,swipe_right,506,1774745535.711504,0.633777,0.546126,0.329499,0.633718,0.547571,0.333443,0.647252,0.543200,0.332634,0.646804,0.545612,0.333475,0.664231,0.543473,0.330807,0.663223,0.543862,0.334415,0.679146,0.543829,0.336641,0.679885,0.545573,0.331865,0.695983,0.540723,0.319899,0.694804,0.540974,0.319139,0.711811,0.537823,0.319678,0.710870,0.538700,0.326797,0.725211,0.538358,0.333917,0.723926,0.538000,0.332448,0.743545,0.535157,0.336434,0.742674,0.537243,0.339144,0.761844,0.526937,0.336954,0.762095,0.526519,0.336057,0.788189,0.522353,0.330305,0.787982,0.522435,0.335098,0.817953,0.520774,0.317540,0.817696,0.520137,0.315117,0.843306,0.522026,0.328099,0.844210,0.523901,0.330691,0.869271,0.524546,0.327436,0.868210,0.523880,0.324684,0.898234,0.530223,0.328414,0.899332,0.529663,0.328936,0.933282,0.532492,0.316955,0.933162,0.535345,0.317553
3,swipe_right,507,1774745538.558514,0.620479,0.521739,0.343642,0.620490,0.521521,0.342578,0.619089,0.521377,0.342806,0.618909,0.521357,0.342797,0.618195,0.519511,0.342507,0.618245,0.519147,0.343282,0.617571,0.517036,0.342052,0.617475,0.517175,0.342035,0.615950,0.516448,0.340571,0.615991,0.516247,0.340965,0.613604,0.520092,0.340954,0.613821,0.519294,0.341547,0.614984,0.520104,0.341514,0.614944,0.520245,0.341787,0.620018,0.517756,0.340213,0.619883,0.520037,0.339070,0.630689,0.515160,0.337389,0.630859,0.515869,0.340481,0.643788,0.512545,0.337991,0.644106,0.513424,0.342881,0.661350,0.513314,0.338007,0.661501,0.513934,0.340248,0.661482,0.513349,0.341546,0.681423,0.509818,0.337089,0.696537,0.507911,0.340199,0.694686,0.510678,0.346823,0.713076,0.508398,0.345159,0.710765,0.508017,0.346195,0.727018,0.504556,0.341457,0.726793,0.506062,0.346204
3,swipe_right,508,1774745538.782038,0.618245,0.519147,0.343282,0.617571,0.517036,0.342052,0.617475,0.517175,0.342035,0.615950,0.516448,0.340571,0.615991,0.516247,0.340965,0.613604,0.520092,0.340954,0.613821,0.519294,0.341547,0.614984,0.520104,0.341514,0.614944,0.520245,0.341787,0.620018,0.517756,0.340213,0.619883,0.520037,0.339070,0.630689,0.515160,0.337389,0.630859,0.515869,0.340481,0.643788,0.512545,0.337991,0.644106,0.513424,0.342881,0.661350,0.513314,0.338007,0.661501,0.513934,0.340248,0.661482,0.513349,0.341546,0.681423,0.509818,0.337089,0.696537,0.507911,0.340199,0.694686,0.510678,0.346823,0.713076,0.508398,0.345159,0.710765,0.508017,0.346195,0.727018,0.504556,0.341457,0.726793,0.506062,0.346204,0.748344,0.501507,0.339449,0.767828,0.496784,0.338761,0.787329,0.492131,0.339117,0.809124,0.492904,0.311312,0.807703,0.491125,0.316617
3,swipe_right,509,1774745538.953110,0.613604,0.520092,0.340954,0.613821,0.519294,0.341547,0.614984,0.520104,0.341514,0.614944,0.520245,0.341787,0.620018,0.517756,0.340213,0.619883,0.520037,0.339070,0.630689,0.515160,0.337389,0.630859,0.515869,0.340481,0.643788,0.512545,0.337991,0.644106,0.513424,0.342881,0.661350,0.513314,0.338007,0.661501,0.513934,0.340248,0.661482,0.513349,0.341546,0.681423,0.509818,0.337089,0.696537,0.507911,0.340199,0.694686,0.510678,0.346823,0.713076,0.508398,0.345159,0.710765,0.508017,0.346195,0.727018,0.504556,0.341457,0.726793,0.506062,0.346204,0.748344,0.501507,0.339449,0.767828,0.496784,0.338761,0.787329,0.492131,0.339117,0.809124,0.492904,0.311312,0.807703,0.491125,0.316617,0.831984,0.490329,0.313423,0.831098,0.490720,0.319813,0.854447,0.485066,0.313704,0.854384,0.486060,0.315768,0.882629,0.485731,0.320775
3,swipe_right,510,1774745539.133281,0.619883,0.520037,0.339070,0.630689,0.515160,0.337389,0.630859,0.515869,0.340481,0.643788,0.512545,0.337991,0.644106,0.513424,0.342881,0.661350,0.513314,0.338007,0.661501,0.513934,0.340248,0.661482,0.513349,0.341546,0.681423,0.509818,0.337089,0.696537,0.507911,0.340199,0.694686,0.510678,0.346823,0.713076,0.508398,0.345159,0.710765,0.508017,0.346195,0.727018,0.504556,0.341457,0.726793,0.506062,0.346204,0.748344,0.501507,0.339449,0.767828,0.496784,0.338761,0.787329,0.492131,0.339117,0.809124,0.492904,0.311312,0.807703,0.491125,0.316617,0.831984,0.490329,0.313423,0.831098,0.490720,0.319813,0.854447,0.485066,0.313704,0.854384,0.486060,0.315768,0.882629,0.485731,0.320775,0.884524,0.488171,0.324710,0.908971,0.485739,0.338787,0.911504,0.488157,0.332168,0.910683,0.486156,0.333973,0.943742,0.488407,0.309088
3,swipe_right,511,1774745542.095856,0.594294,0.537044,0.317484,0.594572,0.537456,0.317340,0.596261,0.538295,0.318491,0.596462,0.538790,0.320129,0.597310,0.539032,0.320839,0.597633,0.538570,0.320900,0.599912,0.536761,0.320358,0.599946,0.536945,0.320186,0.604427,0.533801,0.318894,0.605435,0.534995,0.318523,0.604850,0.534948,0.317971,0.611041,0.531525,0.319327,0.611866,0.532488,0.320275,0.616569,0.528812,0.320439,0.622635,0.525121,0.321356,0.622848,0.525943,0.321274,0.629734,0.524522,0.322726,0.630224,0.526234,0.321109,0.638199,0.523667,0.321630,0.638067,0.524796,0.320527,0.650496,0.519121,0.323119,0.649557,0.520306,0.321993,0.649803,0.519939,0.323148,0.666384,0.520324,0.323192,0.666981,0.522372,0.326825,0.679228,0.517852,0.324818,0.691648,0.516452,0.325012,0.690868,0.518330,0.327801,0.703017,0.515395,0.325054,0.702887,0.517245,0.328251
3,swipe_right,512,1774745542.294879,0.597633,0.538570,0.320900,0.599912,0.536761,0.320358,0.599946,0.536945,0.320186,0.604427,0.533801,0.318894,0.605435,0.534995,0.318523,0.604850,0.534948,0.317971,0.611041,0.531525,0.319327,0.611866,0.532488,0.320275,0.616569,0.528812,0.320439,0.622635,0.525121,0.321356,0.622848,0.525943,0.321274,0.629734,0.524522,0.322726,0.630224,0.526234,0.321109,0.638199,0.523667,0.321630,0.638067,0.524796,0.320527,0.650496,0.519121,0.323119,0.649557,0.520306,0.321993,0.649803,0.519939,0.323148,0.666384,0.520324,0.323192,0.666981,0.522372,0.326825,0.679228,0.517852,0.324818,0.691648,0.516452,0.325012,0.690868,0.518330,0.327801,0.703017,0.515395,0.325054,0.702887,0.517245,0.328251,0.715633,0.511513,0.323041,0.730312,0.511040,0.316178,0.748915,0.510046,0.315879,0.748237,0.511329,0.319884,0.768770,0.505227,0.326323
3,swipe_right,513,1774745542.494870,0.604850,0.534948,0.317971,0.611041,0.531525,0.319327,0.611866,0.532488,0.320275,0.616569,0.528812,0.320439,0.622635,0.525121,0.321356,0.622848,0.525943,0.321274,0.629734,0.524522,0.322726,0.630224,0.526234,0.321109,0.638199,0.523667,0.321630,0.638067,0.524796,0.320527,0.650496,0.519121,0.323119,0.649557,0.520306,0.321993,0.649803,0.519939,0.323148,0.666384,0.520324,0.323192,0.666981,0.522372,0.326825,0.679228,0.517852,0.324818,0.691648,0.516452,0.325012,0.690868,0.518330,0.327801,0.703017,0.515395,0.325054,0.702887,0.517245,0.328251,0.715633,0.511513,0.323041,0.730312,0.511040,0.316178,0.748915,0.510046,0.315879,0.748237,0.511329,0.319884,0.768770,0.505227,0.326323,0.788507,0.503863,0.297152,0.787975,0.502920,0.299703,0.811307,0.505935,0.310835,0.811452,0.506311,0.314116,0.832363,0.507339,0.313243
3,swipe_right,514,1774745542.660185,0.622848,0.525943,0.321274,0.629734,0.524522,0.322726,0.630224,0.526234,0.321109,0.638199,0.523667,0.321630,0.638067,0.524796,0.320527,0.650496,0.519121,0.323119,0.649557,0.520306,0.321993,0.649803,0.519939,0.323148,0.666384,0.520324,0.323192,0.666981,0.522372,0.326825,0.679228,0.517852,0.324818,0.691648,0.516452,0.325012,0.690868,0.518330,0.327801,0.703017,0.515395,0.325054,0.702887,0.517245,0.328251,0.715633,0.511513,0.323041,0.730312,0.511040,0.316178,0.748915,0.510046,0.315879,0.748237,0.511329,0.319884,0.768770,0.505227,0.326323,0.788507,0.503863,0.297152,0.787975,0.502920,0.299703,0.811307,0.505935,0.310835,0.811452,0.506311,0.314116,0.832363,0.507339,0.313243,0.832678,0.508199,0.317469,0.832456,0.508758,0.313711,0.855912,0.510422,0.313552,0.855778,0.510111,0.316724,0.885061,0.512973,0.309291
